sku_id,store_id,route,arrival_w1,arrival_w2,arrival_w3,arrival_w4,arrival_w5,arrival_w6,arrival_w7,arrival_w8,arrival_w9,arrival_w10,arrival_w11,arrival_w12,arrival_w13,arrival_w14,arrival_w15,arrival_w16
ELC-042,S083,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
ELC-042,S084,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S085,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S086,flow,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000
ELC-042,S087,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S088,flow,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000
ELC-042,S089,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S090,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S091,flow,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,20.000000,0.000000
ELC-042,S092,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S093,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S094,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S095,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S096,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S097,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,20.000000,20.000000,20.000000,20.000000
ELC-042,S098,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S099,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
ELC-042,S100,flow,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000
ELC-043,S081,flow,69.000000,69.000000,69.000000,69.000000,69.000000,69.000000,69.000000,69.000000,69.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000
ELC-043,S082,flow,63.000000,0.000000,63.000000,0.000000,63.000000,0.000000,63.000000,0.000000,66.000000,0.000000,66.000000,0.000000,66.000000,0.000000,66.000000,0.000000
ELC-043,S083,flow,75.000000,75.000000,75.000000,75.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000
ELC-043,S084,flow,66.000000,66.000000,66.000000,66.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000
ELC-043,S085,flow,66.000000,66.000000,66.000000,66.000000,66.000000,66.000000,66.000000,69.000000,69.000000,69.000000,72.000000,72.000000,72.000000,69.000000,69.000000,72.000000
ELC-043,S086,flow,90.000000,0.000000,90.000000,0.000000,90.000000,0.000000,87.000000,0.000000,87.000000,0.000000,90.000000,0.000000,93.000000,0.000000,93.000000,0.000000
ELC-043,S087,flow,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,60.000000,60.000000,60.000000,60.000000,60.000000
ELC-043,S088,flow,66.000000,0.000000,66.000000,0.000000,66.000000,0.000000,69.000000,0.000000,69.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000
ELC-043,S089,flow,57.000000,57.000000,57.000000,54.000000,54.000000,54.000000,54.000000,54.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000
ELC-043,S090,flow,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,60.000000,60.000000,60.000000
ELC-043,S091,flow,69.000000,0.000000,69.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000,75.000000,0.000000,75.000000,0.000000,78.000000,0.000000
ELC-043,S092,flow,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000
ELC-043,S093,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,45.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,51.000000,51.000000,51.000000
ELC-043,S094,flow,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,78.000000,78.000000,78.000000,81.000000,81.000000,81.000000,81.000000
ELC-043,S095,flow,54.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,51.000000
ELC-043,S096,flow,63.000000,63.000000,63.000000,63.000000,60.000000,60.000000,60.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000
ELC-043,S097,flow,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,75.000000,78.000000,78.000000,78.000000,81.000000,81.000000
ELC-043,S098,flow,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,57.000000,57.000000,54.000000,54.000000,54.000000
ELC-043,S099,flow,63.000000,63.000000,63.000000,63.000000,63.000000,60.000000,60.000000,60.000000,60.000000,60.000000,63.000000,63.000000,63.000000,63.000000,63.000000,63.000000
ELC-043,S100,flow,72.000000,0.000000,72.000000,0.000000,69.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000
ELC-044,S081,flow,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000
ELC-044,S082,flow,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
ELC-044,S083,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,66.000000,66.000000,66.000000,66.000000,66.000000,72.000000,72.000000
ELC-044,S084,flow,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
ELC-044,S085,flow,54.000000,54.000000,48.000000,48.000000,48.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,48.000000,48.000000
ELC-044,S086,flow,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000,72.000000,0.000000,78.000000,0.000000,78.000000,0.000000,84.000000,0.000000,84.000000,0.000000
ELC-044,S087,flow,48.000000,48.000000,48.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,60.000000,60.000000,60.000000,60.000000,60.000000
ELC-044,S088,flow,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
ELC-044,S089,flow,42.000000,42.000000,42.000000,42.000000,42.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,54.000000,54.000000
ELC-044,S090,flow,42.000000,42.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000
ELC-044,S091,flow,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000
ELC-044,S092,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,66.000000,66.000000,66.000000,66.000000
ELC-044,S093,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
ELC-044,S094,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
ELC-044,S095,flow,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000
ELC-044,S096,flow,48.000000,48.000000,48.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
ELC-044,S097,flow,60.000000,60.000000,60.000000,60.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000
ELC-044,S098,flow,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,48.000000,48.000000,48.000000
ELC-044,S099,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000
ELC-044,S100,flow,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
ELC-045,S081,flow,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000
ELC-045,S082,flow,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000
ELC-045,S083,flow,44.000000,44.000000,44.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,36.000000
ELC-045,S084,flow,40.000000,40.000000,40.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,40.000000,40.000000,40.000000,40.000000,40.000000
ELC-045,S085,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
ELC-045,S086,flow,52.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000
ELC-045,S087,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000
ELC-045,S088,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,44.000000,0.000000,44.000000,0.000000
ELC-045,S089,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,28.000000
ELC-045,S090,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000
ELC-045,S091,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,36.000000,0.000000
ELC-045,S092,flow,44.000000,44.000000,44.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,44.000000,44.000000,40.000000,40.000000,40.000000
ELC-045,S093,flow,28.000000,28.000000,28.000000,28.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
ELC-045,S094,flow,44.000000,44.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,36.000000
ELC-045,S095,flow,32.000000,28.000000,28.000000,28.000000,28.000000,28.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000
ELC-045,S096,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
ELC-045,S097,flow,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000,44.000000
ELC-045,S098,flow,32.000000,32.000000,32.000000,32.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000
ELC-045,S099,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,40.000000,40.000000,40.000000,40.000000,40.000000
ELC-045,S100,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000
ELC-046,S081,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S082,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,20.000000,0.000000
ELC-046,S083,flow,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
ELC-046,S084,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S085,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S086,flow,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000
ELC-046,S087,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S088,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,20.000000,0.000000
ELC-046,S089,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,16.000000,16.000000
ELC-046,S090,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000
ELC-046,S091,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000
ELC-046,S092,flow,20.000000,20.000000,20.000000,20.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S093,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000
ELC-046,S094,flow,20.000000,20.000000,20.000000,20.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S095,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000
ELC-046,S096,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S097,flow,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
ELC-046,S098,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S099,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
ELC-046,S100,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000
ELC-047,S081,flow,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000
ELC-047,S082,flow,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000
ELC-047,S083,flow,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000
ELC-047,S084,flow,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000
ELC-047,S085,flow,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000
ELC-047,S086,flow,90.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,110.000000,0.000000
ELC-047,S087,flow,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,70.000000,60.000000,60.000000
ELC-047,S088,flow,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000,70.000000,0.000000
ELC-047,S089,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000
ELC-047,S090,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
